id_director;name_;bio_es;bio_en;published;filepic1;created_ts;updated_ts
204;James Cullingham ;"Nació en Toronto, Canadá, en 1954. Es profesor de periodismo en el Seneca College y fue productor ejecutivo de la Canadian Broadcasting Corporation. Produjo y dirigió documentales como Duncan Campbell Scott: The Poet and the Indians (1995), We Have Such Things at Home (1997) y Lessons in Fear (2005).
";"He was born in Toronto, Canada, in 1954. He’s a journalism professor in Seneca College and was an executive producer for the Canadian Broadcasting Corporation. He produced and directed several documentaries, including Duncan Campbell Scott: The Poet and the Indians (1995), We Have Such Things at Home (1997) and Lessons in Fear (2005).
";1;james_cullingham_1.jpg;2013-03-12 17:04:00;2013-03-12 17:04:00
205;Bertrand Bonello ;"Nació en Niza, Francia, en 1968, y vive entre París y Montreal. Estudió música clásica antes de dirigir los largometrajes Quelque chose d’organique (1998), Le Pornographe (2001), Tiresia (2003), De la guerre (2008; Bafici ‘09) y L’Apollonide - Souvenirs de la maison close (2011; Bafici ‘12).
";"He was born in Nice, France, in 1968, and lives between Paris and Montreal. He studied Classical Music before directing Quelque chose d’organique (1998), The Pornographer (2001), Tiresia (2003), De la guerre (2008; Bafici ‘09) and House of Tolerance (2011; Bafici ‘12).
";1;bertrand_bonello_1.jpg;2013-03-12 17:04:58;2013-03-12 17:04:58
206;Andreas Johnsen ;"Nacido en 1974 en Copenhague, Dinamarca, ha dirigido las series para televisión Stocktown (2003) y Africa Under the Surface (2010), y los documentales Mr. Catra, the Faithful (2004), Inside Outside (2005), Good Copy Bad Copy (2007), Natasja (2008) y A Kind of Paradise (2011), entre otros.
";"Born in 1974 in Copenhaguen, Denmark, he directed TV series Stocktown (2003) and Africa Under the Surface (2010), as well as several documentaries, including Mr. Catra, the Faithful (2004), Inside Outside (2005), Good Copy Bad Copy (2007), Natasja (2008) and A Kind of Paradise (2011).
";1;andreas_johnsen_1.jpg;2013-03-12 17:05:40;2013-03-12 17:05:40
207;Pip Piper ;"Nacido en Escocia, estudió trabajo social en la Universidad de Birmingham. En 2006 fundó la compañía Blue Hippo Media, con la que ha producido documentales, películas educativas y largometrajes de ficción como The Insatiable Moon (2010). También es el CEO de la asociación The Producers’ Forum.
";"Born in Scotland, he studied social work at the University of Birmingham. In 2006 he founded the company Blue Hippo Media, through which he produced documentaries, educational films, and fiction films, including The Insatiable Moon (2010). He’s also the CEO of The Producers’ Forum association.
";1;pip_piper_1.jpg;2013-03-12 17:06:22;2013-03-12 17:22:08
208;Álvaro Cifuentes ;"Nació en Bogotá, Colombia, en 1982, y vive en Buenos Aires. Estudió en la Universidad del Cine y en el Laboratorio de Cine de la Universidad Torcuato Di Tella. Realizó varios cortometrajes y películas en Super 8, además de codirigir con Francisco Forbes el largo documental Noche sin fortuna (Bafici ‘11).
";He was born in Bogotá, Colombia, in 1982, and lives in Buenos Aires. He studied at Universidad del Cine and the Torcuato Di Tella University’s Film Lab. He directed several shorts and Super 8 films, and co-directed the documentary Noche sin fortuna (Bafici ‘11) with Francisco Forbes.;1;alvaro_cifuentes_1.jpg;2013-03-12 17:07:24;2013-03-12 17:07:24
209;Mirjam Unger ;"Nacida en Viena, Austria, en 1970, estudió dirección en la Academia de Cine de Viena. Trabajó como periodista y conductora de radio y TV. Dirigió cortos como House of Sirius (1995) y Speak Easy (1997), el largometraje de ficción Ternitz, Tennessee (2000) y el documental Vienna’s Lost Daughters (2007).
";"Born in Vienna, Austria, in 1970, she studied Filmmaking at the Vienna Film Academy. She worked as a journalist and TV and radio host. She directed several shorts, including House of Sirius (1995) and Speak Easy (1997), the fiction film Ternitz, Tennessee (2000) and the documentary Vienna’s Lost Daughters (2007).
";1;mirjam_unger_1.jpg;2013-03-12 17:07:59;2013-03-25 17:21:10
210;Stephen Kessler ;"Nació en Nueva York, EEUU, y se graduó en literatura victoriana en la Universidad de Stanford. Fue nominado al Emmy por The Late Night Wars (2010), corto que realizó para The Jimmy Kimmel Show, y al Oscar por Birch Street Gym (1991). Dirigió los largos Vegas Vacation (1997) y The Independent (2000).
";"He was born in New York, USA, and graduated in Victorian Literature at the University of Stanford. He was nominated for an Emmy for The Late Night Wars (2010), a short film he made for The Jimmy Kimmel Show, and also an Oscar for Birch Street Gym (1991). He directed the feature-length films Vegas Vacation (1997) and The Independent (2000).
";1;stephen_kessler_1.jpg;2013-03-12 17:08:58;2013-03-12 17:23:51
211;Peaches ;"Nacida en 1966 como Merrill Beth Nisker en Toronto, Canadá, vive en Alemania. Música electrónica y artista performática, editó cinco álbumes: Fancypants Hoodlum (1995), The Teaches of Peaches (2000), Fatherfucker (2003), Impeach My Bush (2006) y I Feel Cream (2009). Actuó en Ivory Tower (Bafici ‘11).
";"Born Merrill Beth Nisker in Toronto, Canada, in 1966, she lives in Germany. An electronic music and performance artist, she released five albums: Fancypants Hoodlum (1995), The Teaches of Peaches (2000), Fatherfucker (2003), Impeach My Bush (2006) and I Feel Cream (2009). She starred in Ivory Tower (Bafici ‘11).
";1;peaches_1.jpg;2013-03-12 17:10:01;2013-03-12 17:24:34
212;Jukka Kärkkäinen ;"Nacido en Kerava, Finlandia, en 1972, es el cofundador de la productora Mouka Filmi y ha dirigido una docena de documentales, como The Smoking Room (2006) y Tomorrow Was Yesterday (2009).
";Born in Kerava, Finland, in 1972, he’s the co-founder of the production company Mouka Filmi and directed a dozen documentaries, including The Smoking Room (2006) and Tomorrow Was Yesterday (2009).;1;jukka_karkkainen_1.jpg;2013-03-12 17:10:45;2013-03-25 23:26:40
213;J-P Passi ;"Nació en 1974 en Jyväskylä, Finlandia. Se graduó en el Instituto de Artes y Oficios de Oulu, y desde entonces se desempeña como director de fotografía y guionista. The Punk Syndrome es su debut como director.
";He was born in 1974 in Jyväskylä, Finland. He graduated from the Oulu Institute of Arts and Crafts, and since then works as a cinematographer and scriptwriter. The Punk Syndrome is his directorial debut.;1;j-p_passi_1.jpg;2013-03-12 17:11:36;2013-03-25 23:26:25
214;Amir Bar-Lev ;"Nacido en 1972 en Berkeley, EEUU, dirige la productora Axis Films. Realizó los documentales Fighter (2001), My Kid Could Paint That (2007) y The Tillman Story (2010). También fue coproductor del documental nominado al Oscar Trouble the Water (T. Lessin y C. Deal; 2008).
";"Born in 1972 in Berkeley, USA, he runs the production company Axis Films. He directed the documentaries Fighter (2001), My Kid Could Paint That (2007) and The Tillman Story (2010). He was also a co-producer of the Oscar nominated documentary Trouble the Water (T. Lessin and C. Deal; 2008).";1;amir_bar-lev_1.jpg;2013-03-12 17:12:16;2013-03-12 17:12:16
215;Dylan Southern &  Will Lovelace ;"Dirigiendo juntos bajo el alias “thirtytwo” han realizado comerciales, videoclips para Franz Ferdinand, Arctic Monkeys, The Kills, Jack White y Björk, entre muchos otros; y el largometraje documental Blur: No Distance Left to Run (2011), por el que estuvieron nominados al Grammy.
";"Directing together under the alias “thirtytwo”, they have made commercials, music videos for many bands, including Franz Ferdinand, Arctic Monkeys, The Kills, Jack White and Björk, and the documentary feature Blur: No Distance Left to Run (2011), for which they were nominated for a Grammy.
";1;dylan_southern__will_lovelace_1.jpg;2013-03-12 17:13:28;2013-03-15 21:13:32
216;Ice-T ;"Nació en Newark, EEUU, en 1958, y creció en Los Angeles. Comenzó su carrera como rapero en los años ochenta. En 1987 lanzó su álbum debut, Rhyme Pays, y al año siguiente fundó el sello Rhyme Syndicate Records. En 1991 ganó un Premio Grammy. También ha actuado en numerosas películas y series televisivas.
";"He was born in Newark, USA, in 1958, and grew up in Los Angeles. He began his career as a rapper in the Eighties. In 1987 he released his debut album Rhyme Pays, and the next year he founded the record company Rhyme Syndicate Records. He won a Grammy Award in 1999. He has also starred in several films and TV series.
";1;ice-t_1.jpg;2013-03-12 17:14:07;2013-03-12 17:14:07
217;Alfonso Camacho ;"Nació en Sevilla, España, en 1983. Tras estudiar cine en su ciudad natal, trabaja en la televisión argentina como montador. También es crítico de cine y editor de la revista Lumière. Taller de flamenco es su primera película como director.
";He was born in Seville, Spain, in 1983. After studying Filmmaking in his native city, he works in Argentine TV as an editor. He’s also a film critic and editor of the magazine Lumière. Flamenco Workshop is his first film as a director.;1;alfonso_camacho_1.jpg;2013-03-12 17:16:16;2013-03-12 17:16:16
218;Charles Atlas ;"Nacido en St. Louis, EEUU, en 1958, trabajó durante una década como cineasta residente en la compañía de danza de Merce Cunningham. Ha colaborado con muchos otros bailarines y coreógrafos, y realizó, además de numerosos videos e instalaciones, el documental Merce Cunningham: A Lifetime of Dance (2001).
";"Born in St. Louis, USA, in 1958, he worked for a decade as a resident filmmaker in the Merce Cunningham’s dance company. He collaborated with many other dancers and choreographers, and directed videos, installations, and documentaries, including Merce Cunningham: A Lifetime of Dance (2001).
";1;charles_atlas_1.jpg;2013-03-12 17:16:49;2013-03-12 17:16:49
219;Iván Fund;"Dos amigas en un pequeño pueblo de provincia. Arita y Belencha están en ese momento de la primera juventud en el que en muchas provincias argentinas el dilema mayor es “irse a Capital o quedarse”. Belencha planea irse; su perra tuvo cría y las dos caminan las calles del pueblo con una caja con los cachorritos, a los que ofrecen en adopción. Esa línea estructura mayormente esta película, una suerte de road movie caminada de calle a calle, por caminos casi siempre de tierra, con estaciones que son casas de los pobladores o los comercios. Ahí surgen desde historias de mascotas hasta intentos de levante. Las charlas en las casas siempre abiertas, los caminos, el atardecer en el campo: lo que se perderá al irse (sí, hay un novio que duda, pero no parece tan importante). La película de Iván Fund y Andreas Koefoed se centra en ese lazo de amistad al que se le impondrá la distancia, y se divide en dos partes. La más extensa es la más narrativa, que se sostiene de situaciones y diálogos creíbles, cálidos, con no poco humor. La segunda parte, la B, es más breve y reflexiva, y en 3D, que expande tanto los espacios como las emociones. Javier Porta Fouz";"Two friends in a small province town. Arita and Belencha are in that moment when the dilemma for young people living in the Argentine provinces is “to move to the capital city or to stay”. Belencha is planning to go; her dog just had puppies, so the girls wander around town carrying a box with the puppies and offering them for adoption. That line is the basic structure of this film, a sort of road movie walked around the streets and dirt roads, where the stops are the people’s homes and shops. Stories about pets and even pick-up attempts will take place in those scenarios. The conversations in open houses, the roads, the country-side sunsets: that’s what she will lose if she leaves (yes, there’s a boyfriend who doubts, but he doesn’t seem so important). Focused on a friendship bond that’s imposed with a distance, Iván Fund and Andreas Koefoed’s film is divided in two. The longest part is the most narrative one, and is sustained by credible, warm, and funny situations and dialogues. The second part, the B part, is shorter, more reflexive, and in 3D, which expands both the spaces and the emotions. JPF   ";1;ivan_fund_1.jpg;2013-03-12 17:51:19;2013-03-12 17:51:19
220;Andreas Koefoed;"Dos amigas en un pequeño pueblo de provincia. Arita y Belencha están en ese momento de la primera juventud en el que en muchas provincias argentinas el dilema mayor es “irse a Capital o quedarse”. Belencha planea irse; su perra tuvo cría y las dos caminan las calles del pueblo con una caja con los cachorritos, a los que ofrecen en adopción. Esa línea estructura mayormente esta película, una suerte de road movie caminada de calle a calle, por caminos casi siempre de tierra, con estaciones que son casas de los pobladores o los comercios. Ahí surgen desde historias de mascotas hasta intentos de levante. Las charlas en las casas siempre abiertas, los caminos, el atardecer en el campo: lo que se perderá al irse (sí, hay un novio que duda, pero no parece tan importante). La película de Iván Fund y Andreas Koefoed se centra en ese lazo de amistad al que se le impondrá la distancia, y se divide en dos partes. La más extensa es la más narrativa, que se sostiene de situaciones y diálogos creíbles, cálidos, con no poco humor. La segunda parte, la B, es más breve y reflexiva, y en 3D, que expande tanto los espacios como las emociones. Javier Porta Fouz";"Two friends in a small province town. Arita and Belencha are in that moment when the dilemma for young people living in the Argentine provinces is “to move to the capital city or to stay”. Belencha is planning to go; her dog just had puppies, so the girls wander around town carrying a box with the puppies and offering them for adoption. That line is the basic structure of this film, a sort of road movie walked around the streets and dirt roads, where the stops are the people’s homes and shops. Stories about pets and even pick-up attempts will take place in those scenarios. The conversations in open houses, the roads, the country-side sunsets: that’s what she will lose if she leaves (yes, there’s a boyfriend who doubts, but he doesn’t seem so important). Focused on a friendship bond that’s imposed with a distance, Iván Fund and Andreas Koefoed’s film is divided in two. The longest part is the most narrative one, and is sustained by credible, warm, and funny situations and dialogues. The second part, the B part, is shorter, more reflexive, and in 3D, which expands both the spaces and the emotions. JPF   ";1;andreas_koefoed_1.jpg;2013-03-12 17:51:42;2013-04-01 23:48:27
